delta,Vy_SM,Vx_SM,Yaw,AVz,Yo,Xo,Kappa_L1,Kappa_R2,Fy_L1,Fy_L2,Fy_R1,Fy_R2,AAz,Ay,Ax,Fx_L1,Fx_L2,Fx_R1,Fx_R2
2,-2.9354275,99.780877,6.0844886,10.422604,0.78739637,21.29036,0.010047253,0.0050850745,2155.8888,1005.275,3524.6914,2237.2777,-0.017143924,0.41675138,0.0082448143,400.14394,-19.171563,360.47462,-44.550864
2,-2.9696304,99.77846,6.1887984,10.412315,0.81090626,21.566545,0.01022884,0.0051766936,2158.5477,1007.5177,3535.388,2249.1955,-0.018820165,0.41807054,0.0085610502,403.8721,-19.167065,364.62371,-44.594173
2,-3.0031912,99.776098,6.2930019,10.401037,0.8348167,21.84269,0.010409783,0.0052683313,2160.7939,1009.77,3545.7575,2260.7946,-0.020541741,0.41934052,0.0088765839,407.56282,-19.167484,368.75894,-44.633506
2,-3.0361038,99.773792,6.397089,10.388784,0.85912877,22.118796,0.010589573,0.0053596728,2163.0761,1012.0357,3555.8124,2272.0859,-0.022224159,0.42058331,0.0091898794,411.22447,-19.171977,372.85795,-44.671228
2,-3.068361,99.771542,6.5010499,10.375577,0.88384351,22.394862,0.010767902,0.0054505968,2165.3907,1014.3142,3565.5642,2283.0765,-0.023868697,0.42179954,0.0095001361,414.8466,-19.179862,376.91357,-44.707833
2,-3.0999561,99.769351,6.604875,10.361439,0.90896198,22.670887,0.010944602,0.0055410335,2167.7284,1016.5995,3575.0253,2293.7732,-0.025475703,0.42298935,0.0098070241,418.424,-19.19063,380.92328,-44.743425
2,-3.1308853,99.767217,6.7085552,10.346425,0.93448524,22.946872,0.011119585,0.0056309073,2170.0779,1018.3611,3584.2078,2304.1837,-0.026877755,0.42412858,0.01011061,421.95464,-19.201749,384.88478,-44.778767
2,-3.1611521,99.765143,6.8120821,10.330649,0.96041433,23.222815,0.011292807,0.0057201472,2172.4286,1019.9426,3593.1229,2314.3163,-0.028187974,0.42523353,0.010410536,425.43828,-19.215469,388.7963,-44.814864
2,-3.1907524,99.763128,6.9154481,10.314129,0.98675024,23.498716,0.011464185,0.0058087141,2174.7724,1021.5421,3601.7801,2324.1785,-0.029473273,0.42631379,0.01070671,428.87354,-19.232002,392.65805,-44.850798
2,-3.2196906,99.761173,7.018646,10.296972,1.013494,23.774574,0.011633685,0.005896519,2177.1016,1023.1447,3610.1884,2332.5883,-0.030343045,0.427314,0.010999454,432.26095,-19.249778,396.46707,-44.886902
2,-3.247981,99.759278,7.1216704,10.279365,1.0406465,24.050389,0.011801288,0.0059834991,2179.4113,1024.7409,3618.3558,2340.5126,-0.031111381,0.42827862,0.011288229,435.60174,-19.267252,400.2219,-44.929559
2,-3.2756294,99.757444,7.2245169,10.261301,1.0682088,24.326161,0.011967161,0.0060696218,2181.0143,1026.327,3626.2883,2348.1428,-0.031970403,0.42918479,0.011573143,438.85619,-19.285252,403.92286,-44.961599
2,-3.3026565,99.755671,7.3271802,10.242651,1.0961817,24.601888,0.012131448,0.0061551634,2182.429,1027.9025,3632.5417,2355.5534,-0.033136204,0.4299931,0.011855602,442.06863,-19.305396,407.5384,-44.997384
2,-3.329072,99.75396,7.4296539,10.223338,1.1245658,24.877571,0.012294209,0.006240155,2183.8453,1029.4709,3638.5492,2362.7559,-0.034276226,0.4307794,0.012133595,445.20163,-19.32821,411.12235,-45.033442
2,-3.3548711,99.752311,7.5319313,10.203378,1.153362,25.153209,0.012455527,0.0063243234,2185.269,1031.0354,3644.3655,2369.757,-0.035392165,0.431547,0.012408642,448.30532,-19.353195,414.65818,-45.06954
2,-3.3800495,99.750724,7.6340059,10.182786,1.1825709,25.4288,0.012614902,0.0064075973,2186.7015,1032.5951,3649.9978,2376.5613,-0.036483409,0.43229643,0.012680235,451.37193,-19.380069,418.14242,-45.105539
2,-3.4046027,99.7492,7.7358714,10.161576,1.2121931,25.704346,0.012772081,0.0064899195,2188.1394,1034.1455,3655.4538,2383.1729,-0.037548482,0.43302786,0.012947916,454.39337,-19.408556,421.57314,-45.141363
2,-3.4285264,99.747739,7.8375218,10.139763,1.2422295,25.979844,0.012926925,0.0065712389,2189.5775,1035.6807,3660.7419,2389.5957,-0.038585858,0.43374133,0.013211455,457.36566,-19.438412,424.94925,-45.177032
2,-3.4518168,99.746341,7.9389509,10.117365,1.2726805,26.255296,0.01307935,0.0066515064,2191.0101,1037.1376,3665.8705,2395.8332,-0.039575911,0.43443418,0.01347076,460.28682,-19.469117,428.26999,-45.212623
2,-3.4744748,99.745008,8.0401532,10.094448,1.303547,26.530699,0.013229319,0.0067306568,2192.4313,1038.1937,3670.8473,2401.8884,-0.040415572,0.43509172,0.013725875,463.15655,-19.499425,431.53371,-45.248976
2,-3.4965007,99.743737,8.1411238,10.071057,1.3348294,26.806054,0.01337679,0.006808653,2193.837,1039.2443,3675.6786,2407.7636,-0.041231988,0.43573244,0.01397653,465.97446,-19.531371,434.74034,-45.285923
2,-3.5178923,99.742531,8.2418578,10.047205,1.3665284,27.08136,0.013521712,0.0068854606,2195.2239,1040.2826,3680.3697,2413.4604,-0.042023432,0.43635618,0.014222734,468.73999,-19.564487,437.88979,-45.322983
2,-3.5386479,99.741388,8.3423509,10.022907,1.3986447,27.356616,0.01366404,0.0069610421,2196.5887,1041.3001,3684.9251,2418.9803,-0.042787228,0.43696268,0.014464471,471.45278,-19.598454,440.98178,-45.36002
2,-3.5587664,99.740309,8.4425986,9.9981764,1.4311787,27.631822,0.013803778,0.0070353552,2197.7452,1042.2905,3689.3489,2424.3248,-0.043557313,0.43754326,0.014701416,474.09913,-19.633078,444.01565,-45.396951
2,-3.5782538,99.739293,8.5425964,9.9729975,1.464131,27.906977,0.013941284,0.0071084011,2198.5252,1043.2501,3693.6427,2429.1788,-0.044265051,0.43807544,0.014933513,476.67877,-19.668428,446.97946,-45.432296
2,-3.5971201,99.738341,8.6423404,9.9474829,1.4975022,28.182081,0.014076424,0.007180495,2199.2959,1044.1793,3697.8045,2433.3998,-0.044792127,0.4385696,0.015161398,479.21814,-19.703403,449.87849,-45.470902
2,-3.615368,99.737452,8.7418274,9.9216752,1.5312926,28.457133,0.01420901,0.0072514222,2200.0587,1045.0811,3701.8376,2437.4603,-0.045288739,0.43904798,0.01538556,481.71184,-19.73694,452.73029,-45.511137
2,-3.6330002,99.736627,8.8410547,9.895575,1.5655028,28.732133,0.014338875,0.0073211138,2200.8132,1045.958,3705.2487,2441.3657,-0.045857548,0.43948806,0.015605605,484.15533,-19.768969,455.51037,-45.551113
2,-3.650027,99.735865,8.9400189,9.8691234,1.6001331,29.007079,0.014465925,0.007389662,2201.5591,1046.8115,3708.1776,2445.1222,-0.046470337,0.43989667,0.015821822,486.54721,-19.802851,458.23057,-45.589841
2,-3.6664484,99.735167,9.0387165,9.8423293,1.6351839,29.281972,0.014590137,0.0074570776,2202.2983,1047.6438,3710.9961,2448.7334,-0.047053973,0.44029143,0.016033844,488.88722,-19.838127,460.90915,-45.628179
2,-3.6822636,99.734532,9.1371441,9.8152087,1.6706555,29.556811,0.014711469,0.0075230268,2203.0314,1048.4558,3713.7122,2452.2011,-0.047609892,0.44067279,0.016241141,491.17459,-19.874395,463.52445,-45.666357
2,-3.6974718,99.733961,9.2352986,9.7877774,1.7065483,29.831596,0.014829888,0.0075875553,2203.7577,1049.2467,3716.3255,2455.5269,-0.048138502,0.44104076,0.0164437,493.40873,-19.911364,466.08015,-45.70441
2,-3.7120725,99.733453,9.3331769,9.7600511,1.7428625,30.106325,0.01494537,0.0076506451,2204.4753,1050.0147,3718.8373,2458.7123,-0.048639843,0.44139528,0.01664151,495.58934,-19.948826,468.57622,-45.742359
2,-3.7260655,99.733007,9.4307761,9.7320454,1.7795985,30.380998,0.015057896,0.0077122774,2205.1821,1050.7578,3721.2491,2461.7586,-0.049113864,0.4417363,0.016834569,497.71629,-19.986625,471.01265,-45.780228
2,-3.739451,99.732623,9.5280935,9.7037759,1.8167566,30.655615,0.015167454,0.0077724331,2205.8756,1051.4741,3723.5626,2464.6674,-0.049560529,0.44206376,0.017022878,499.78957,-20.024647,473.38949,-45.818044
2,-3.7522292,99.732301,9.6251265,9.6752583,1.854337,30.930175,0.01527403,0.0078310904,2206.5537,1052.1618,3725.7794,2467.4399,-0.049979878,0.44237762,0.017206427,501.80915,-20.062799,475.70656,-45.855831
2,-3.7644009,99.732041,9.7218728,9.6465077,1.8923401,31.204677,0.01537608,0.0078869076,2207.2236,1052.8196,3727.9094,2470.0775,-0.050374539,0.44267845,0.017379355,503.72715,-20.100885,477.88491,-45.893291
2,-3.7759665,99.731837,9.8183299,9.617538,1.9307661,31.479122,0.015470356,0.0079376441,2207.9032,1053.446,3729.9681,2472.5805,-0.050743893,0.44296737,0.017531012,505.44346,-20.138158,479.79303,-45.929141
2,-3.7869266,99.731682,9.914496,9.5883653,1.9696151,31.753507,0.01555567,0.0079830008,2208.5993,1054.0385,3731.9589,2474.9483,-0.051081922,0.44324463,0.017659159,506.92331,-20.173738,481.41601,-45.962334
2,-3.797282,99.73157,10.010369,9.5590092,2.0088876,32.027834,0.015632109,0.0080234015,2209.3119,1054.5942,3733.8814,2477.1796,-0.051383337,0.44351005,0.017765347,508.17179,-20.207007,482.78168,-45.992528
